OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage
50056,3,FROZEN_ITEM,"Bread Dough, commercial",Use-by date,,FROZEN
50056,4,SHELLFISH,"Cooked shellfish, all",3 months,,FROZEN
50056,5,FROZEN_ITEM,"Fruit such as berries, melons",4-6 months,,FROZEN
50056,6,SHELF_ITEM,"Gelatin, unflavored",3-4 months,opened,SHELF
50056,7,FISH,Surimi seafood,package date,,REFRIGERATED
50056,8,CONDIMENTS,"Olives, black and green",12-18 months,unopened,SHELF
50056,9,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED
50056,10,DELI_ITEM,Cheesecake,2-3 months,,FROZEN
50056,11,FRUIT,"Papaya, mango",,Do not freeze,FROZEN
50056,12,SHELF_ITEM,Molasses,6 months,opened,SHELF
50056,13,SHELF_ITEM,"Oils, nut oils",6 months,unopened,SHELF
50056,14,VEGETABLES,Cucumbers,4-5 days,,REFRIGERATED
50056,15,BAKERY,"Cakes, fruit cake",6 months,,REFRIGERATED
50056,16,BAKERY,"Cookies, bakery or homemade",2-3 weeks,,SHELF
50057,1,VEGETABLES,Turnips,2 weeks,,REFRIGERATED
50057,2,SHELF_ITEM,"Soup mixes, dry bouillon",12 months,opened,SHELF
50057,3,COOKIES,"Cookies, packaged",2 months,unopened,SHELF
50057,4,BAKING,Cocoa and Cocoa Mixes,1 year,opened,SHELF
50057,5,FROZEN_ITEM,"Sausages, precooked",1-2 months,,FROZEN
50057,6,SHELF_ITEM,Molasses,12 months,unopened,SHELF
50057,7,SHELF_ITEM,"Baby food, cereal, dry mixes",2 months,opened,SHELF
50057,8,BAKERY,Cheesecake,2-3 months,,FROZEN
50057,9,SHELF_ITEM,Honey,12 months,unopened,SHELF
50057,10,BAKERY,"Pastries, danish",2 months,,FROZEN
50057,11,VEGETABLES,"Squash, winter",2 weeks,,REFRIGERATED
50057,12,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED
50057,13,PROCESSED_MEAT,"Ham, cook before eating",1 week,,REFRIGERATED
50057,14,BAKERY,"Rolls, filled, meat or vegetables",2 hours,,SHELF
50057,15,FRUIT,Avocados,3-4 days,,REFRIGERATED
50057,16,VEGETABLES,Radishes,,Do not freeze,FROZEN
50058,1,FRUIT,Coconuts,6 months,Shredded,FROZEN
50058,2,SHELF_ITEM,Tapioca,12 months,opened,SHELF
50058,3,BAKERY,"Doughnuts, glazed or cake",1 week,G,REFRIGERATED
50058,4,FROZEN_ITEM,"Sherbet, sorbet",2-4 months,,FROZEN
50058,5,DIARY,"Cream, half-and-half",4 months,,FROZEN
50058,6,SHELF_ITEM,"Pasta, dry, without eggs",2 years,unopened,SHELF
50058,7,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, bottles",3 mos. after date,unopened,SHELF
50058,8,FISH,"Caviar, fresh, in jar",1-4 weeks,unopened,REFRIGERATED
50058,9,BAKERY,"Cakes, angel food",1 week,,REFRIGERATED
50058,10,DIARY,"Whipped, sweetened",1-2 months,,FROZEN
50058,11,FRESH_POULTRY,"Chicken or turkey, whole",1-2 days,,REFRIGERATED
50058,12,CONDIMENTS,"Salad Dressings, commercial, bottled",10-12 months,unopened,SHELF
50058,13,SHELF_ITEM,"Peanut butter, commercial",2-3 months,opened,SHELF
50058,14,DELI_ITEM,"Salads containing meat, fish, poultry or eggs",3-4 days,,REFRIGERATED
50058,15,SHELF_ITEM,"Tea, bags",12 months,opened,SHELF
50059,1,SHELF_ITEM,"Garlic, commercial jars",date on jar,opened,REFRIGERATED
50059,2,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,unopened,SHELF
50059,3,BAKING,Cornstarch,18 months,opened,SHELF
50059,4,BAKERY,"Rolls, yeast, partially baked",1 week,,REFRIGERATED
50059,5,BAKERY,"Cakes, chiffon, sponge",2 months,,FROZEN
50059,6,FISH,Surimi seafood,3-4 days,,REFRIGERATED
50059,7,PROCESSED_MEAT,"Ham, cook before eating",1-2 months,,FROZEN
50059,8,SHELLFISH,"Crab legs, king, dungeness, snow",5 days,,REFRIGERATED
50059,9,FRUIT,Apricots,2-3 days,,REFRIGERATED
50059,10,SHELF_ITEM,"Sugar, sugar substitutes",2 years,,SHELF
50059,11,SHELF_ITEM,Pudding mixes,12 months,unopened,SHELF
50059,12,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",9 months,unopened,SHELF
50059,13,FISH,"Lean fish (pollock, ocean perch, rockfish, sea trout)",4 months,,FROZEN
50059,14,SHELF_ITEM,"Fruits, dried",1 month,opened,SHELF
50059,15,PROCESSED_MEAT,"Lunch meats, sealed in package",1-2 months,,FROZEN
50059,16,PROCESSED_MEAT,"Hot dogs, sealed in package",1-2 months,,FROZEN
50059,17,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: diet sodas, bottles or cans",2-3 days,opened,REFRIGERATED
50059,18,FRUIT,"Pears, Plums",3-4 days,,REFRIGERATED
50060,1,FRUIT,Grapes,1 day,,SHELF
50060,2,SHELF_ITEM,"Canned goods, low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)",3-4 days,opened,REFRIGERATED
50060,3,BAKERY,Quiche,3-4 days,,REFRIGERATED
50060,4,FRESH_POULTRY,"Chicken or turkey, whole",12 months,,FROZEN
50060,5,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED
50060,6,CONDIMENTS,"Salad Dressings, commercial, bottled",3 months,opened,REFRIGERATED
50060,7,SHELF_ITEM,"Rice, white or wild",1 year,opened,SHELF
50060,8,SHELLFISH,"Shrimp, scallops, crayfish, squid",1-2 days,,REFRIGERATED
50060,9,FROZEN_ITEM,"Topping, whipped",2 weeks,,THAWED
50060,10,BAKING,Biscuit or pancake mix,15 months,unopened,SHELF
50060,11,CONDIMENTS,"Horseradish, in jar",12 months,unopened,SHELF
50061,1,BAKERY,"Cakes, chocolate",4 months,,FROZEN
50061,2,SHELF_ITEM,"Coffee, instant, jars and tins",12 months,unopened,SHELF
50061,3,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",1-2 months,,FROZEN
50061,4,SHELF_ITEM,"Jerky, homemade",1-2 months,opened,REFRIGERATED
50061,5,FROZEN_ITEM,"Bread Dough, commercial",4-7 days,After baking,THAWED
50061,6,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",6-8 months,,FROZEN
50061,7,PROCESSED_MEAT,"Lunch meats, after opening",3-5 days,,REFRIGERATED
50061,8,VEGETABLES,Ginger Root,1-2 weeks,,REFRIGERATED
50061,9,SHELLFISH,"Cooked shellfish, all",3-4 days,,REFRIGERATED
50061,10,DIARY,"Shredded cheddar, mozzarella, etc.",3-4 months,,FROZEN
50061,11,SHELF_ITEM,"Nuts, jars or cans",12 months,unopened,SHELF
50061,12,VEGETABLES,Cabbage,10-12 months,,FROZEN
50061,13,VEGETABLES,Eggplant,1 day,,SHELF
50061,14,PROCESSED_MEAT,"Lunch meats, sealed in package",1-2 months,,FROZEN
50061,15,FRUIT,Apricots,,Do not freeze,FROZEN
50061,16,BAKING,Chocolate syrup,6 months,opened,REFRIGERATED
50061,17,PROCESSED_MEAT,"Corned beef, in pouch with pickling juices",5-7 days,,REFRIGERATED
50061,18,BAKING,Baking soda,18 months,unopened,SHELF
50062,1,SHELF_ITEM,Commercially microwave packets,12 months,unopened,SHELF
50062,2,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",Use-by date,,REFRIGERATED
50062,3,SHELLFISH,"Crab meat, fresh",1-2 days,,REFRIGERATED
50062,4,DIARY,"Cheese, processed slices",,Do not freeze,FROZEN
50062,5,SHELF_ITEM,"Nuts, jars or cans",9-12 months,opened,FROZEN
50062,6,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",12 months,unopened,SHELF
50062,7,SHELF_ITEM,"Herbs, dried",1 year,"Cool, dark place",SHELF
50062,8,BAKING,"Flour, whole wheat",1 month,unopened,SHELF
50062,9,SMOKEDFISH,"Salmon, whitefish, hot smoked",14 days,,REFRIGERATED
50062,10,BAKING,"Flour, whole wheat",1 month,unopened,SHELF
50062,11,SHELF_ITEM,"Baby food, cereal, dry mixes",2 months,opened,SHELF
50062,12,SHELLFISH,"Crab meat, pasteurized",3-5 days,opened,REFRIGERATED
50062,13,BAKING,"Flour, white",6-8 months,opened,SHELF
50062,14,SHELF_ITEM,Commercially microwave packets,12 months,unopened,SHELF
50062,15,FROZEN_ITEM,"Shrimp, shellfish",1-2 days,,THAWED
50062,16,BAKERY,"Pies, fruit",8 months,,FROZEN
50062,17,PROCESSED_MEAT,Bacon,1 month,,FROZEN
50062,18,SHELF_ITEM,"Potatoes, instant",6-12 months,unopened,SHELF
50063,1,FROZEN_ITEM,Guacamole,3-4 days,,THAWED
50063,2,FRUIT,Bananas,2 days,skin will blacken,REFRIGERATED
50063,3,SHELLFISH,"Live clams, mussels, crab and oysters",1-2 days,,REFRIGERATED
50063,4,SHELF_ITEM,"Soup mixes, dry bouillon",12 months,unopened,SHELF
50063,5,BAKERY,Cheesecake,2-3 months,,FROZEN
50063,6,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,,Do not freeze,FROZEN
50063,7,BAKING,Cornstarch,18 months,unopened,SHELF
50063,8,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",1 month,opened,SHELF
50063,9,VEGETABLES,Spinach,1-2 days,,REFRIGERATED
50063,10,VEGETABLES,"Lettuce, iceberg",,Do not freeze,FROZEN
50063,11,DOUGH,Cookie dough,Use by date,opened,REFRIGERATED
50063,12,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED
50063,13,SHELF_ITEM,"Bacon Bits, Imitation",4 months,unopened,SHELF
50063,14,SHELF_ITEM,"Peas, dried split",12 months,unopened,SHELF
50063,15,BAKING,"Cornmeal, stone ground or blue",1 month,unopened,SHELF
50063,16,DIARY,Kefir (fermented milk),,Do not freeze,FROZEN
50063,17,CONDIMENTS,"Salad Dressings, commercial, bottled",10-12 months,unopened,SHELF
50063,18,PROCESSED_POULTRY,"Chicken nuggets, patties",1-3 months,,FROZEN
50064,1,FISH,Surimi seafood,3-4 days,,REFRIGERATED
50064,2,SHELF_ITEM,Tapioca,12 months,unopened,SHELF
50064,3,VEGETABLES,Garlic,1-2 weeks,,REFRIGERATED
50064,4,DIARY,Yogurt,1-2 months,,FROZEN
50064,5,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED
50064,6,FISH,Surimi seafood,package date,,REFRIGERATED
50064,7,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",12 months,unopened,SHELF
50064,8,FRUIT,"Pears, Plums",3-5 days,,SHELF
50064,9,COOKIES,"Cookies, packaged",2 months,unopened,SHELF
50064,10,FISH,"Fatty fish (bluefish, mackerel, mullet, salmon, tuna, etc.)",2-3 months,,FROZEN
50064,11,VEGETABLES,Garlic,1-2 weeks,,REFRIGERATED
50064,12,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,,Do not freeze,FROZEN
50064,13,SOY,"Soy or rice beverage, Re-hydrated TSP",3-4 days,opened,REFRIGERATED
50064,14,FRESH_MEAT,Cooked meats (after home cooking),2-3 months,,FROZEN
50064,15,SHELF_ITEM,"Garlic, chopped",date on jar,opened,REFRIGERATED
50064,16,PROCESSED_MEAT,"Sausage, smoked links, patties",1 week,,REFRIGERATED
50064,17,VEGETABLES,Cauliflower,10-12 months,,FROZEN
50065,1,DELI_ITEM,"Fruit, cut",,Do not freeze,FROZEN
50065,2,SHELF_ITEM,"Sauce mixes, nondairy cream sauces, milk solids",1 year,unopened,SHELF
50065,3,SHELF_ITEM,"Garlic, chopped",18 months,unopened,SHELF
50065,4,SHELF_ITEM,"Potatoes, instant",6-12 months,opened,SHELF
50065,5,FRESH_POULTRY,"Chicken or turkey, whole",1-2 days,,REFRIGERATED
50065,6,BAKERY,"Cakes, made from mix",3-4 days,,SHELF
50065,7,FRESH_MEAT,Ground meat,3-4 months,,FROZEN
50065,8,SHELF_ITEM,"Sauce mixes, nondairy cream sauces, milk solids",1 year,unopened,SHELF
50065,9,FRESH_POULTRY,"Chicken or turkey, parts",1-2 days,,REFRIGERATED
50065,10,SHELF_ITEM,"Shortening, solid",8 months,unopened,SHELF
50065,11,VEGETABLES,Radishes,10-14 days,,REFRIGERATED
50065,12,CONDIMENTS,"Horseradish, in jar",3-4 months,opened,REFRIGERATED
50065,13,BAKERY,Cheesecake,1 week,,REFRIGERATED
50065,14,FROZEN_ITEM,Tempeh,12 months,,FROZEN
50065,15,BAKERY,"Pastries, danish",2 months,,FROZEN
50065,16,VEGETABLES,"Lettuce, iceberg",1-2 weeks,,REFRIGERATED
50065,17,FRUIT,Kiwi Fruit,Until ripe,,SHELF
50065,18,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",2 weeks,opened,REFRIGERATED
50066,1,FROZEN_ITEM,"TV Dinners, entrees,  breakfast",,Do not defrost. Cook frozen.,THAWED
50066,2,VEGETABLES,Cauliflower,10-12 months,,FROZEN
50066,3,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",6 months,unopened,REFRIGERATED
50066,4,DELI_ITEM,Pate,1-2 months,,FROZEN
50066,5,VEGETABLES,"Lettuce, iceberg",1-2 weeks,,REFRIGERATED
50066,6,VEGETABLES,Cauliflower,10-12 months,,FROZEN
50066,7,DIARY,"Shredded cheddar, mozzarella, etc.",1 month,,REFRIGERATED
50066,8,BAKERY,"Cakes, fruit cake",6 months,,REFRIGERATED
50066,9,PROCESSED_POULTRY,"Lunch meats, sealed in package",2 weeks,,REFRIGERATED
50066,10,FROZEN_ITEM,"Fruit such as berries, melons",4-5 days,,THAWED
50066,11,PASTA,"Pasta, fresh",2 months,,FROZEN
50066,12,DIARY,"Dips, sour cream based",,Do not freeze,FROZEN
50066,13,VEGETABLES,Brussels sprouts,10-12 months,,FROZEN
50066,14,SHELF_ITEM,"Rice, brown",1 year,unopened,SHELF
50066,15,DELI_ITEM,"Salads, vegetable",3-5 days,,REFRIGERATED
50067,1,BAKERY,"Rolls, yeast, partially baked",1 week,,REFRIGERATED
50067,2,FROZEN_ITEM,Bagels,2 months,,FROZEN
50067,3,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",3-6 months,opened,SHELF
50067,4,FRUIT,"Peaches, nectarines",Until ripe,,SHELF
50067,5,FRESH_POULTRY,"Duckling or goose, whole",6 months,,FROZEN
50067,6,DIARY,"Eggnog, commercial",6 months,,FROZEN
50067,7,DIARY,"Egg substitutes, liquid",,Do not freeze,FROZEN
50067,8,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",6-12 months,opened,REFRIGERATED
50067,9,SHELF_ITEM,"Nuts, jars or cans",1 month,opened,SHELF
50067,10,DELI_ITEM,"Main dishes or meals, hot or refrigerated",2-3 months,,FROZEN
50067,11,CONDIMENTS,"Horseradish, in jar",3-4 months,opened,REFRIGERATED
50068,1,BAKING,Baking powder,3 months,opened,SHELF
50068,2,DIARY,Buttermilk,3 months,,FROZEN
50068,3,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,unopened,SHELF
50068,4,VEGETABLES,Greens,10-12 months,,FROZEN
50068,5,DIARY,"Eggs, raw whites, yolks*",12 months,,FROZEN
50068,6,DIARY,"Cream, whipping, ultrapasteurized",1 month,,REFRIGERATED
50068,7,FROZEN_ITEM,"Bread Dough, commercial",4-7 days,After baking,THAWED
50068,8,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: diet sodas, bottles or cans",1 week,opened,SHELF
50068,9,CONDIMENTS,"Barbecue sauce, bottled",1 month,opened,SHELF
50068,10,FROZEN_ITEM,Egg substitutes,Date on Carton,,THAWED
50068,11,SHELF_ITEM,"Lentils, dried",12 months,opened,SHELF
50069,1,VEGETABLES,Tomatoes,2 months,,FROZEN
50069,2,SOY,"Soy or rice beverage, soy beverage powders",6 months,unopened,SHELF
50069,3,VEGETABLES,Cabbage,10-12 months,,FROZEN
50069,4,FRESH_MEAT,Cooked meats (after home cooking),3-4 days,,REFRIGERATED
50069,5,SHELF_ITEM,"Fruits, dried",6 months,unopened,SHELF
50069,6,SOY,"Soy or rice beverage, Re-hydrated TSP",3-4 months,unopened,SHELF
50069,7,BAKERY,Quiche,2 hours,,SHELF
50069,8,BEVERAGES,"Juice in cartons, fruit drinks, punch",7-10 days,opened,REFRIGERATED
50069,9,BAKERY,"Pies, mincemeat",8 months,,FROZEN
50069,10,BAKERY,"Pies, chiffon",1-2 days,,REFRIGERATED
50069,11,FRUIT,Avocados,,Do not freeze,FROZEN
50069,12,SMOKEDFISH,Herring,2 months,,FROZEN
50069,13,VEGETABLES,Mushrooms,2-3 days,,REFRIGERATED
50069,14,DELI_ITEM,Meats covered with gravy or broth,6 months,,FROZEN
50069,15,SHELF_ITEM,"Gelatin, flavored",3-4 months,opened,SHELF
50070,1,SHELF_ITEM,"Pasta, dry, without eggs",1 year,opened,SHELF
50070,2,DIARY,Pudding,Package date,unopened,REFRIGERATED
50070,3,CONDIMENTS,"Barbecue sauce, bottled",12 months,unopened,SHELF
50070,4,SHELF_ITEM,"Canned goods, high acid (such as juices, fruit, pickles, sauerkraut, tomato soup, and foods in vinegar-based sauce)",5-7 days,opened,REFRIGERATED
50070,5,FISH,"Lean fish (pollock, ocean perch, rockfish, sea trout)",4 months,,FROZEN
50070,6,DIARY,"Parmesan, shredded",1 month,opened,REFRIGERATED
50070,7,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",6 months,,FROZEN
50070,8,BAKING,"Flour, white",6-8 months,opened,SHELF
50070,9,SHELF_ITEM,"Gravy, dry gravy mixes",1-2 days,opened,REFRIGERATED
50070,10,PASTA,"Pasta, fresh",1-2 days,,REFRIGERATED
50070,11,BAKERY,"Cakes, pound cake",1 week,,REFRIGERATED
50071,1,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",6-8 months,,FROZEN
50071,2,SHELF_ITEM,"Spices, paprika, red pepper, & chili powder",2 years,opened,REFRIGERATED
50071,3,SHELF_ITEM,"Juice, boxes",4-6 months,unopened,SHELF
50071,4,VEGETABLES,Brussels sprouts,3-5 days,,REFRIGERATED
50071,5,FRUIT,Kiwi Fruit,3-4 days,,REFRIGERATED
50071,6,BAKERY,"Croissants, butter",1 day,,SHELF
50071,7,BAKERY,"Rolls, yeast, partially baked",1 week,,REFRIGERATED
50071,8,FROZEN_ITEM,Ice cream,2-4 months,,FROZEN
50071,9,SHELF_ITEM,"Tea, instant",6-12 months,opened,SHELF
50071,10,SHELF_ITEM,"Baby food, formula",Use-by date,unopened,SHELF
50071,11,SHELF_ITEM,"Spices, ground",2-3 years,opened,SHELF
50071,12,SHELF_ITEM,Pectin,Use by pkg. date,unopened,SHELF
50071,13,CONDIMENTS,Mustard,1 month,opened,SHELF
50050,1,BAKERY,"Pies, pecan",1-2 months,,FROZEN
50050,2,FRUIT,Apricots,2-3 days,,REFRIGERATED
50050,3,SHELF_ITEM,Pectin,Use by pkg. date,unopened,SHELF
50050,4,BAKERY,"Bread, commercial*",7-14 days,,REFRIGERATED
50050,5,SHELF_ITEM,"Tea, instant",6-12 months,opened,SHELF
50050,6,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED
50050,7,SMOKEDFISH,"Salmon, whitefish, hot smoked",14 days,,REFRIGERATED
50050,8,SHELF_ITEM,"Baby food, formula",Use-by date,unopened,SHELF
50050,9,SOY,"Soy or rice beverage, Re-hydrated TSP",3-4 days,opened,REFRIGERATED
50050,10,VEGETABLES,Greens,1-2 days,,REFRIGERATED
50050,11,SHELF_ITEM,Commercially popped in bags,1-2 weeks,opened,SHELF
50051,1,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",6 months,unopened,REFRIGERATED
50051,2,SHELF_ITEM,Pudding mixes,3-4 months,opened,SHELF
50051,3,SHELF_ITEM,"Peanut butter, commercial",2-3 months,opened,SHELF
50051,4,FROZEN_ITEM,"Sherbet, sorbet",2-4 months,,FROZEN
50051,5,PROCESSED_MEAT,Bacon,1 month,,FROZEN
50051,6,SHELF_ITEM,Commercially microwave packets,1-2 days,popped,SHELF
50051,7,FRUIT,"Pears, Plums",3-5 days,,SHELF
50051,8,SHELF_ITEM,"Fruits, dried",1 month,opened,SHELF
50051,9,SHELF_ITEM,"Canned goods, high acid (such as juices, fruit, pickles, sauerkraut, tomato soup, and foods in vinegar-based sauce)",5-7 days,opened,REFRIGERATED
50051,10,VEGETABLES,Corn on the cob,1-2 days,,REFRIGERATED
50051,11,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,2 weeks,,REFRIGERATED
50052,1,PROCESSED_MEAT,"Sausage, smoked links, patties",1 week,,REFRIGERATED
50052,2,FRUIT,Kiwi Fruit,3-4 days,,REFRIGERATED
50052,3,FROZEN_ITEM,"Fruit such as berries, melons",4-5 days,,THAWED
50052,4,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",6-12 months,opened,REFRIGERATED
50052,5,FRUIT,"Peaches, nectarines",3-4 days,,REFRIGERATED
50052,6,DOUGH,Cookie dough,2 months,,FROZEN
50052,7,SHELF_ITEM,"Sugar, confectioners",18 months,,SHELF
50052,8,FRUIT,Avocados,Until ripe,,SHELF
50052,9,FRUIT,Citrus Fruit,1-2 weeks,,REFRIGERATED
50052,10,PROCESSED_POULTRY,Cooked poultry dishes,4-6 months,,FROZEN
50052,11,BAKING,Biscuit or pancake mix,Pkg use-by date,opened,SHELF
50052,12,BAKING,"Cornmeal, stone ground or blue",2-3 months,opened,REFRIGERATED
50052,13,FROZEN_ITEM,"Fish, breaded",,Do not defrost. Cook frozen.,THAWED
50053,1,SHELF_ITEM,Potato chips,2 months,unopened,SHELF
50053,2,SHELF_ITEM,"Sugar, confectioners",18 months,,SHELF
50053,3,FROZEN_ITEM,"TV Dinners, entrees,  breakfast",3 months,,FROZEN
50053,4,BAKERY,"Pastries, danish",1-2 days,,SHELF
50053,5,FROZEN_ITEM,"Fruit such as berries, melons",4-6 months,,FROZEN
50053,6,SOY,"Soy or rice beverage, soy flour, de-fatted, low-fat",1 year,unopened,SHELF
50053,7,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",12 months,unopened,SHELF
50053,8,COOKIES,"Cookies, packaged",2 months,unopened,SHELF
50053,9,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",9 months,unopened,SHELF
50053,10,SHELLFISH,"Crab meat, pasteurized",4 months,,FROZEN
50053,11,VEGETABLES,Tomatoes,2 months,,FROZEN
50053,12,FROZEN_ITEM,Juice concentrates,6-12 months,,FROZEN
50053,13,BAKERY,"Bread, commercial*",3 months,,FROZEN
50053,14,DIARY,"Aerosol can, nondairy topping",,Do not freeze,FROZEN
50053,15,FROZEN_ITEM,Juice concentrates,6-12 months,,FROZEN
50053,16,CONDIMENTS,"Horseradish, in jar",12 months,unopened,SHELF
50053,17,SHELF_ITEM,"Syrup, pancake",12 months,unopened,SHELF
50054,1,SOY,"Soy or rice beverage, Re-hydrated TSP",3-4 days,opened,REFRIGERATED
50054,2,VEGETABLES,Brussels sprouts,3-5 days,,REFRIGERATED
50054,3,SHELF_ITEM,"Juice, boxes",4-6 months,unopened,SHELF
50054,4,FRUIT,"Berries, cherries",4 months,,FROZEN
50054,5,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",1-2 days,,REFRIGERATED
50054,6,FISH,Surimi seafood,3-4 days,,REFRIGERATED
50054,7,DIARY,Pudding,Package date,unopened,REFRIGERATED
50054,8,DELI_ITEM,Meats covered with gravy or broth,6 months,,FROZEN
50054,9,FROZEN_ITEM,"Sausages, uncooked",1-2 days,,THAWED
50054,10,DELI_ITEM,"Fruit, cut",4 days,opened,REFRIGERATED
50054,11,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,,Do not freeze,FROZEN
50054,12,DIARY,"Cottage cheese, ricotta",1 week,,REFRIGERATED
50054,13,BAKING,"Cake, Brownie, Bread Mixes",Pkg use-by date,opened,SHELF
50054,14,BAKING,"Chocolate, unsweetened and semi-sweet, solid",1 year,opened,SHELF
50054,15,PROCESSED_MEAT,"Ham, fully cooked, whole",1 week,,REFRIGERATED
50054,16,SHELF_ITEM,Spaghetti sauce in jars,18 months,unopened,SHELF
50054,17,SMOKEDFISH,"Salmon, whitefish, hot smoked",package date,,REFRIGERATED
50054,18,BAKERY,"Pastries, danish",1 week,,REFRIGERATED
50055,1,SHELF_ITEM,"Rice, brown",1 year,opened,SHELF
50055,2,SHELF_ITEM,"Spices, whole",2-4 years,opened,SHELF
50055,3,BAKING,"Cake, Brownie, Bread Mixes",12-18 months,unopened,SHELF
50055,4,SMOKEDFISH,"Salmon, whitefish, hot smoked",package date,,REFRIGERATED
50055,5,FROZEN_ITEM,"Sausages, precooked",1-2 months,,FROZEN
50055,6,SHELF_ITEM,"Potatoes, instant",6-12 months,opened,SHELF
50055,7,BAKERY,"Pies, pecan",3-4 days,,REFRIGERATED
50055,8,PROCESSED_POULTRY,Rotisserie chicken,4 months,,FROZEN
50055,9,SHELF_ITEM,"Bacon Bits, Imitation",4 months,opened,SHELF
50055,10,CONDIMENTS,Pickles,12 months,unopened,SHELF
50055,11,SHELF_ITEM,Tapioca,12 months,unopened,SHELF
50056,1,VEGETABLES,Beets,6-8 months,,FROZEN
50056,2,SHELF_ITEM,"Rice, brown",6 months,opened,REFRIGERATED
50056,3,SHELF_ITEM,"Jerky, homemade",1-2 months,opened,SHELF
50056,4,DELI_ITEM,Pudding,2 days,opened,REFRIGERATED
50056,5,FRUIT,Apples,3 weeks,,REFRIGERATED
50056,6,FRUIT,Coconuts,6 months,Shredded,FROZEN
50056,7,DIARY,Yogurt,1-2 months,,FROZEN
50056,8,BAKERY,"Pies, mincemeat",1 week,,REFRIGERATED
50056,9,SOY,"Soy or rice beverage, shelf stable",7-10 days,opened,REFRIGERATED
50056,10,PROCESSED_POULTRY,Cooked poultry dishes,4-6 months,,FROZEN
50056,11,VEGETABLES,Radishes,,Do not freeze,FROZEN
50056,12,PROCESSED_POULTRY,"Chicken nuggets, patties",1-2 days,,REFRIGERATED
50056,13,FRUIT,Coconuts,1 week,fresh,SHELF
50056,14,BAKING,"Flour, white",6-8 months,opened,SHELF
50056,15,FISH,"Fatty fish (bluefish, mackerel, mullet, salmon, tuna, etc.)",1-2 days,,REFRIGERATED
50056,16,FRUIT,Avocados,Until ripe,,SHELF
50056,17,VEGETABLES,Cabbage,1-2 weeks,,REFRIGERATED
50057,1,BAKERY,"Cakes, made from mix",4 months,,FROZEN
50057,2,VEGETABLES,Cauliflower,10-12 months,,FROZEN
50057,3,BAKERY,"Pies, pumpkin",2 hours,,SHELF
50057,4,DELI_ITEM,"Salads, vegetable",,Do not freeze,FROZEN
50057,5,SHELF_ITEM,"Spices, whole",2-4 years,unopened,SHELF
50057,6,PROCESSED_MEAT,"Ham, fully cooked, whole",1-2 months,,FROZEN
