OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage,Quantity
20101,28,DIARY,Margarine,12 months,,FROZEN,69
20101,29,FROZEN_ITEM,"Fruit such as berries, melons",4-5 days,,THAWED,75
20101,30,FRUIT,Grapes,1 week,,REFRIGERATED,87
20101,31,PROCESSED_POULTRY,Rotisserie chicken,3-4 days,,REFRIGERATED,87
20101,32,CONDIMENTS,"Salsa, picante & taco sauces",1 month,opened,REFRIGERATED,60
20101,33,FRUIT,"Peaches, nectarines",3-4 days,,REFRIGERATED,72
20102,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,72
20102,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,84
20102,3,DIARY,Margarine,12 months,,FROZEN,75
20102,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,66
20102,5,SOY,Tofu,1 week,,REFRIGERATED,60
20102,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,75
20102,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,60
20102,8,FRUIT,Apples,1-2 days,,SHELF,69
20102,9,FRUIT,Bananas,Until ripe,,SHELF,75
20102,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,75
20102,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,75
20102,12,FROZEN_ITEM,"Bread Dough, commercial",Use-by date,,FROZEN,66
20102,13,DIARY,"Cottage cheese, ricotta",1 week,,REFRIGERATED,63
20102,14,DIARY,"Cream, half-and-half",4 months,,FROZEN,60
20102,15,SHELF_ITEM,"Nuts, jars or cans",4-6 months,opened,REFRIGERATED,63
20102,16,BAKERY,"Doughnuts, glazed or cake",1 month,,FROZEN,66
20102,17,VEGETABLES,Rutabagas,8-10 months,,FROZEN,69
20102,18,DIARY,"Cheese, soft (such as Brie, Bel Paese)",6 months,,FROZEN,60
20102,19,VEGETABLES,"Lettuce, iceberg",,Do not freeze,FROZEN,75
20102,20,VEGETABLES,Brussels sprouts,10-12 months,,FROZEN,69
20102,21,FISH,"Cooked fish, all",1-2 months,,FROZEN,66
20102,22,FROZEN_ITEM,Guacamole,3-4 days,,THAWED,84
20102,23,FRUIT,Kiwi Fruit,3-4 days,,REFRIGERATED,78
20102,24,VEGETABLES,Okra,2-3 days,,REFRIGERATED,69
20102,25,PROCESSED_POULTRY,"Lunch meats, sealed in package",2 weeks,,REFRIGERATED,84
20102,26,BAKERY,"Cakes, made from mix",1 week,,REFRIGERATED,75
20102,27,FISH,"Caviar, fresh, in jar",1-4 weeks,unopened,REFRIGERATED,75
20102,28,PROCESSED_POULTRY,Rotisserie chicken,4 months,,FROZEN,60
20102,29,FROZEN_ITEM,"Sausages, uncooked",1-2 months,,FROZEN,63
20102,30,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",2-3 days,opened,REFRIGERATED,81
20102,31,VEGETABLES,"Parsley, cilantro",1 week,,REFRIGERATED,60
20102,32,CONDIMENTS,Pickles,1-2 weeks,opened,REFRIGERATED,84
20102,33,VEGETABLES,"Carrots, parsnips",10-12 months,,FROZEN,87
20102,34,DIARY,Buttermilk,1-2 weeks,,REFRIGERATED,75
20103,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,84
20103,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,84
20103,3,DIARY,Margarine,12 months,,FROZEN,69
20103,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,60
20103,5,SOY,Tofu,1 week,,REFRIGERATED,84
20103,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,78
20103,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,75
20103,8,FRUIT,Apples,1-2 days,,SHELF,75
20103,9,FRUIT,Bananas,Until ripe,,SHELF,75
20103,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,84
20103,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,81
20103,12,VEGETABLES,"Squash, winter",10-12 months,,FROZEN,87
20103,13,DIARY,"Cheese, processed slices",,Do not freeze,FROZEN,78
20103,14,DIARY,"Cream, whipping, ultrapasteurized",,Do not freeze,FROZEN,87
20103,15,FRUIT,"Pears, Plums",3-4 days,,REFRIGERATED,66
20103,16,BAKERY,"Cakes, made from mix",1 week,,REFRIGERATED,60
20103,17,SMOKEDFISH,"Salmon, whitefish, hot smoked",package date,,REFRIGERATED,81
20103,18,DIARY,"Cream, whipping, ultrapasteurized",,Do not freeze,FROZEN,60
20103,19,VEGETABLES,"Onions, dry",2 months,,REFRIGERATED,75
20103,20,DIARY,Pudding,2 days,opened,REFRIGERATED,75
20103,21,SHELLFISH,"Shucked clams, mussels and oysters",1-2 days,,REFRIGERATED,69
20103,22,VEGETABLES,Cucumbers,,Do not freeze,FROZEN,78
20103,23,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",1-2 months,,FROZEN,81
20103,24,DIARY,"Eggs, hard cooked",,Do not freeze,FROZEN,72
20103,25,VEGETABLES,Leeks,10-12 months,,FROZEN,75
20103,26,DIARY,Yogurt,7-14 days,,REFRIGERATED,84
20103,27,SOY,Miso,,Do not freeze,FROZEN,81
20103,28,BAKERY,"Croissants, butter",2 months,,FROZEN,87
20103,29,BAKERY,"Croissants, butter",1 week,,REFRIGERATED,60
20103,30,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED,69
20103,31,DIARY,"Whipped, sweetened",1 day,,REFRIGERATED,78
20103,32,FROZEN_ITEM,"Shrimp, shellfish",1-2 days,,THAWED,87
20103,33,CONDIMENTS,"Olives, black and green",2 weeks,opened,REFRIGERATED,84
20103,34,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",6-12 months,opened,REFRIGERATED,75
20104,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,87
20104,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,60
20104,3,DIARY,Margarine,12 months,,FROZEN,87
20104,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,75
20104,5,SOY,Tofu,1 week,,REFRIGERATED,78
20104,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,87
20104,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,66
20104,8,FRUIT,Apples,1-2 days,,SHELF,69
20104,9,FRUIT,Bananas,Until ripe,,SHELF,66
20104,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,84
20104,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,75
20104,12,VEGETABLES,"Beans, green or wax",8 months,,FROZEN,81
20104,13,DIARY,"Eggs, hard cooked",1 week,,REFRIGERATED,63
20104,14,BAKERY,"Cakes, chocolate",4 months,,FROZEN,72
20104,15,VEGETABLES,Leeks,10-12 months,,FROZEN,75
20104,16,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED,60
20104,17,PROCESSED_MEAT,"Sausage, raw, bulk type",1-2 months,,FROZEN,87
20104,18,FROZEN_ITEM,Bagels,2 months,,FROZEN,66
20104,19,FRUIT,"Pears, Plums",,Do not freeze,FROZEN,72
20104,20,PROCESSED_POULTRY,"Lunch meats, sealed in package",1-2 months,,FROZEN,84
20104,21,VEGETABLES,Corn on the cob,8 months,,FROZEN,66
20104,22,PROCESSED_POULTRY,"Lunch meats, after opening",1-2 months,,FROZEN,78
20104,23,DIARY,Pudding,,Do not freeze,FROZEN,69
20104,24,VEGETABLES,"Carrots, parsnips",10-12 months,,FROZEN,66
20104,25,PROCESSED_POULTRY,Pieces covered with broth or gravy,1-2 days,,REFRIGERATED,81
20104,26,FISH,"Cooked fish, all",1-2 months,,FROZEN,60
20104,27,CONDIMENTS,"Salad Dressings, commercial, bottled",3 months,opened,REFRIGERATED,81
20104,28,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",6-12 months,opened,REFRIGERATED,69
20104,29,DIARY,"Whipped, sweetened",1 day,,REFRIGERATED,63
20104,30,VEGETABLES,Cauliflower,3-5 days,,REFRIGERATED,81
20104,31,VEGETABLES,Turnips,8-10 months,,FROZEN,69
20104,32,FRUIT,Grapes,1 month,Whole,FROZEN,63
20104,33,DIARY,Margarine,12 months,,FROZEN,63
20104,34,PROCESSED_MEAT,Bacon,1 month,,FROZEN,81
20104,35,PROCESSED_POULTRY,"Chicken nuggets, patties",1-2 days,,REFRIGERATED,63
20105,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,81
20105,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,66
20105,3,DIARY,Margarine,12 months,,FROZEN,75
20105,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,63
20105,5,SOY,Tofu,1 week,,REFRIGERATED,81
20105,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,72
20105,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,72
20105,8,FRUIT,Apples,1-2 days,,SHELF,69
20105,9,FRUIT,Bananas,Until ripe,,SHELF,87
20105,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,69
20105,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,63
20105,12,SHELF_ITEM,"Bacon Bits, Imitation",refer to jar,opened,REFRIGERATED,75
20105,13,VEGETABLES,Radishes,10-14 days,,REFRIGERATED,78
20105,14,DIARY,"Shredded cheddar, mozzarella, etc.",1 month,,REFRIGERATED,63
20105,15,VEGETABLES,Potatoes,10-12 months,Cooked and mashed,FROZEN,66
20105,16,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,87
20105,17,DIARY,"Egg substitutes, liquid",,Do not freeze,FROZEN,66
20105,18,FROZEN_ITEM,Tempeh,1-2 weeks,,THAWED,75
20105,19,PROCESSED_POULTRY,Fried chicken,4 months,,FROZEN,87
20105,20,SHELF_ITEM,"Jerky, commercially dried",2-3 months,opened,REFRIGERATED,78
20105,21,DELI_ITEM,"Main dishes or meals, hot or refrigerated",3-4 days,,REFRIGERATED,72
20105,22,SHELLFISH,"Cooked shellfish, all",3 months,,FROZEN,60
20105,23,DIARY,"Cottage cheese, ricotta",1 week,,REFRIGERATED,63
20105,24,FROZEN_ITEM,"Fruit such as berries, melons",4-6 months,,FROZEN,63
20105,25,DIARY,"Aerosol can, real whipped cream",3-4 weeks,,REFRIGERATED,60
20105,26,DIARY,"Eggs, raw whites, yolks*",2-4 days,,REFRIGERATED,87
20105,27,VEGETABLES,Leeks,1-2 weeks,,REFRIGERATED,81
20105,28,FRUIT,"Peaches, nectarines",3-4 days,,REFRIGERATED,60
20105,29,SHELF_ITEM,"Nuts, jars or cans",4-6 months,opened,REFRIGERATED,69
20105,30,VEGETABLES,"Squash, winter",2 weeks,,REFRIGERATED,78
20105,31,BAKERY,"Cakes, fruit cake",6 months,,REFRIGERATED,60
20105,32,VEGETABLES,"Squash, summer",10-12 months,,FROZEN,75
20106,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,105
20106,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,145
20106,3,DIARY,Margarine,12 months,,FROZEN,130
20106,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,100
20106,5,SOY,Tofu,1 week,,REFRIGERATED,135
20106,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,110
20106,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,110
20106,8,FRUIT,Apples,1-2 days,,SHELF,140
20106,9,FRUIT,Bananas,Until ripe,,SHELF,100
20106,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,115
20106,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,125
20106,12,SHELF_ITEM,"Nuts, jars or cans",4-6 months,opened,REFRIGERATED,115
20106,13,DELI_ITEM,"Cheese, store-sliced, hard cheese such as cheddar or swiss",6 months,,FROZEN,110
20106,14,VEGETABLES,Leeks,1-2 weeks,,REFRIGERATED,105
20106,15,SMOKEDFISH,Herring,2 months,,FROZEN,100
20106,16,DELI_ITEM,"Salads, vegetable",3-5 days,,REFRIGERATED,110
20106,17,BAKERY,"Pastries, danish",2 months,,FROZEN,110
20106,18,BAKERY,Cheesecake,1 week,,REFRIGERATED,140
20106,19,DELI_ITEM,Pate,1-2 months,,FROZEN,110
20106,20,CRACKERS,Crackers,3-4 months,opened,FROZEN,105
20106,21,FROZEN_ITEM,"TV Dinners, entrees,  breakfast",3 months,,FROZEN,135
20106,22,DELI_ITEM,Pudding,Package date,unopened,REFRIGERATED,125
20106,23,DIARY,Yogurt,1-2 months,,FROZEN,115
20106,24,DIARY,"Eggnog, commercial",6 months,,FROZEN,115
20106,25,BAKERY,"Pies, pumpkin",3-4 days,,REFRIGERATED,135
20106,26,BAKERY,"Cakes, fruit cake",12 months,,FROZEN,125
20106,27,SMOKEDFISH,"Salmon, whitefish, hot smoked",package date,,REFRIGERATED,115
20106,28,FROZEN_ITEM,"Fruit such as berries, melons",4-5 days,,THAWED,110
20106,29,DIARY,Sour cream,7-21 days,,REFRIGERATED,110
20106,30,FROZEN_ITEM,Lobster tails,2 days,,THAWED,140
20106,31,FROZEN_ITEM,"Sausages, precooked",1-2 months,,FROZEN,145
20106,32,DOUGH,Cookie dough,Use by date,opened,REFRIGERATED,145
20106,33,SHELF_ITEM,"Coffee, whole beans",2 weeks,opened,REFRIGERATED,135
20106,34,BAKERY,"Cakes, made from mix",4 months,,FROZEN,105
20106,35,DELI_ITEM,Meats covered with gravy or broth,6 months,,FROZEN,135
20106,36,CONDIMENTS,"Olives, black and green",2 weeks,opened,REFRIGERATED,105
20106,37,VEGETABLES,"Lettuce, iceberg",,Do not freeze,FROZEN,140
20107,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,130
20107,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,115
20107,3,DIARY,Margarine,12 months,,FROZEN,100
20107,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,120
20107,5,SOY,Tofu,1 week,,REFRIGERATED,120
20107,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,115
20107,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,120
20107,8,FRUIT,Apples,1-2 days,,SHELF,140
20107,9,FRUIT,Bananas,Until ripe,,SHELF,105
20107,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,100
20107,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,125
20107,12,FROZEN_ITEM,"Burritos, sandwiches",3-4 days,,THAWED,125
20107,13,FRUIT,Melons,3-4 days,,REFRIGERATED,135
20107,14,BAKERY,Cheesecake,1 week,,REFRIGERATED,130
20107,15,DIARY,"Eggs, in shell",,Do not freeze,FROZEN,110
20107,16,BAKERY,Cheesecake,1 week,,REFRIGERATED,115
20107,17,FROZEN_ITEM,"Fruit such as berries, melons",4-5 days,,THAWED,115
20107,18,VEGETABLES,"Beans, green or wax",8 months,,FROZEN,105
20107,19,VEGETABLES,Garlic,1-2 weeks,,REFRIGERATED,120
20107,20,BAKING,Chocolate syrup,6 months,opened,REFRIGERATED,100
20107,21,DELI_ITEM,Pate,1-2 days,,REFRIGERATED,100
20107,22,PROCESSED_MEAT,"Ham, fully cooked, slices or half",1-2 months,,FROZEN,140
20107,23,BAKERY,"Doughnuts, glazed or cake, dairy cream filled",3-4 days,,REFRIGERATED,115
20107,24,PESTO,Pesto or Sala,1-2 months,,FROZEN,120
20107,25,SHELF_ITEM,"Jerky, commercially dried",2-3 months,opened,REFRIGERATED,105
20107,26,DIARY,"Cheese, soft (such as Brie, Bel Paese)",6 months,,FROZEN,125
20107,27,FRUIT,Apples,8 months,Cooked,FROZEN,135
20107,28,DIARY,"Cottage cheese, ricotta",1 week,,REFRIGERATED,130
20107,29,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED,120
20107,30,BAKERY,"Cakes, fruit cake",6 months,,REFRIGERATED,115
20107,31,BAKING,"Flour, whole wheat",6-8 months,opened,REFRIGERATED,100
20107,32,PROCESSED_MEAT,"Sausage, raw, bulk type",1-2 months,,FROZEN,130
20107,33,FROZEN_ITEM,"Topping, whipped",6 months,,FROZEN,135
20108,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,120
20108,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,105
20108,3,DIARY,Margarine,12 months,,FROZEN,100
20108,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,120
20108,5,SOY,Tofu,1 week,,REFRIGERATED,135
20108,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,110
20108,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,115
20108,8,FRUIT,Apples,1-2 days,,SHELF,115
20108,9,FRUIT,Bananas,Until ripe,,SHELF,105
20108,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,135
20108,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,145
20108,12,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,145
20108,13,SHELF_ITEM,"Rice, white or wild",6 months,opened,REFRIGERATED,100
20108,14,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",6 months,opened,REFRIGERATED,125
20108,15,BAKERY,"Pies, pumpkin",1-2 months,,FROZEN,105
20108,16,DOUGH,Cookie dough,2 months,,FROZEN,140
20108,17,DIARY,"Parmesan, shredded",1 month,opened,REFRIGERATED,140
20108,18,SHELLFISH,"Cooked shellfish, all",3 months,,FROZEN,135
20108,19,DIARY,"Cream, whipping, ultrapasteurized",1 month,,REFRIGERATED,130
20108,20,VEGETABLES,Cauliflower,10-12 months,,FROZEN,135
20108,21,PROCESSED_POULTRY,Ground turkey or chicken,3-4 months,,FROZEN,140
20108,22,DIARY,Kefir (fermented milk),,Do not freeze,FROZEN,110
20108,23,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",2 weeks,opened,REFRIGERATED,115
20108,24,BAKING,"Frosting, canned",1 week,opened,REFRIGERATED,105
20108,25,DELI_ITEM,Pudding,2 days,opened,REFRIGERATED,110
20108,26,FROZEN_ITEM,Juice concentrates,7-10 days,,THAWED,145
20108,27,DELI_ITEM,Pudding,,Do not freeze,FROZEN,140
20108,28,FISH,"Caviar, fresh, in jar",1-4 weeks,unopened,REFRIGERATED,115
20108,29,PROCESSED_POULTRY,Pieces covered with broth or gravy,6 months,,FROZEN,140
20108,30,SHELLFISH,"Crab meat, pasteurized",4 months,,FROZEN,120
20108,31,VEGETABLES,"Parsley, cilantro",1-2 months,,FROZEN,130
20108,32,PESTO,Pesto or Sala,3 days,opened,REFRIGERATED,115
20109,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,140
20109,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,125
20109,3,DIARY,Margarine,12 months,,FROZEN,135
20109,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,130
20109,5,SOY,Tofu,1 week,,REFRIGERATED,145
20109,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,140
20109,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,140
20109,8,FRUIT,Apples,1-2 days,,SHELF,125
20109,9,FRUIT,Bananas,Until ripe,,SHELF,130
20109,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,115
20109,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,130
20109,12,VEGETABLES,"Herbs, fresh",7-10 days,,REFRIGERATED,130
20109,13,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED,135
20109,14,FROZEN_ITEM,"Bread Dough, commercial",4-7 days,After baking,THAWED,105
20109,15,FROZEN_ITEM,Soy meat substitutes,3-4 days,,THAWED,100
20109,16,PASTA,"Pasta, fresh",1-2 days,,REFRIGERATED,105
20109,17,BAKERY,"Croissants, butter",2 months,,FROZEN,130
20109,18,DIARY,"Eggnog, commercial",6 months,,FROZEN,145
20109,19,SHELLFISH,"Cooked shellfish, all",3-4 days,,REFRIGERATED,115
20109,20,FISH,"Lean fish (pollock, ocean perch, rockfish, sea trout)",4 months,,FROZEN,120
20109,21,SHELF_ITEM,"Fruits, dried",6 months,opened,REFRIGERATED,120
20109,22,DIARY,"Aerosol can, nondairy topping",,Do not freeze,FROZEN,140
20109,23,FRUIT,"Berries, cherries",4 months,,FROZEN,110
20109,24,VEGETABLES,"Broccoli, raab, rapini",10-12 months,,FROZEN,135
20109,25,DIARY,Buttermilk,1-2 weeks,,REFRIGERATED,100
20109,26,FRUIT,"Peaches, nectarines",3-4 days,,REFRIGERATED,105
20109,27,SHELLFISH,Live lobsters,2-3 months,,FROZEN,125
20109,28,BAKERY,"Doughnuts, glazed or cake, dairy cream filled",3-4 days,,REFRIGERATED,105
20109,29,DIARY,"Shredded cheddar, mozzarella, etc.",3-4 months,,FROZEN,115
20109,30,VEGETABLES,"Broccoli, raab, rapini",10-12 months,,FROZEN,100
20109,31,FRUIT,Citrus Fruit,1-2 weeks,,REFRIGERATED,125
20109,32,DIARY,Butter,1-3 months,,REFRIGERATED,115
20109,33,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,2 weeks,,REFRIGERATED,105
20109,34,SHELLFISH,"Cooked shellfish, all",3 months,,FROZEN,130
20109,35,DIARY,Buttermilk,3 months,,FROZEN,110
20109,36,DELI_ITEM,Cheesecake,1 week,,REFRIGERATED,120
20110,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,100
20110,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,115
20110,3,DIARY,Margarine,12 months,,FROZEN,100
20110,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,105
20110,5,SOY,Tofu,1 week,,REFRIGERATED,145
20110,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,115
20110,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,110
20110,8,FRUIT,Apples,1-2 days,,SHELF,135
20110,9,FRUIT,Bananas,Until ripe,,SHELF,130
20110,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,145
20110,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,130
20110,12,BAKERY,"Pies, pumpkin",3-4 days,,REFRIGERATED,135
20110,13,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED,140
20110,14,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED,110
20110,15,FRUIT,"Papaya, mango",1 week,,REFRIGERATED,110
20110,16,PROCESSED_MEAT,"Lunch meats, after opening",3-5 days,,REFRIGERATED,140
20110,17,FRESH_POULTRY,Giblets,3-4 months,,FROZEN,105
20110,18,SHELLFISH,Live lobsters,2-3 months,,FROZEN,105
20110,19,FROZEN_ITEM,"Shrimp, shellfish",1-2 days,,THAWED,125
20110,20,DIARY,Cream cheese,2 weeks,,REFRIGERATED,115
20110,21,CONDIMENTS,"Salad Dressings, commercial, bottled",3 months,opened,REFRIGERATED,135
20110,22,DIARY,"Shredded cheddar, mozzarella, etc.",1 month,,REFRIGERATED,120
20110,23,SHELF_ITEM,"Jerky, homemade",1-2 months,opened,REFRIGERATED,120
20110,24,DELI_ITEM,"Chicken, rotisserie or fried",3-4 days,,REFRIGERATED,110
20110,25,VEGETABLES,Cucumbers,,Do not freeze,FROZEN,115
20110,26,VEGETABLES,"Herbs, fresh",7-10 days,,REFRIGERATED,100
20110,27,FROZEN_ITEM,"Sausages, precooked",1-2 months,,FROZEN,135
20110,28,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",3-4 months,,FROZEN,130
20110,29,FROZEN_ITEM,Lobster tails,3 months,,FROZEN,145
20110,30,FROZEN_ITEM,Soy crumbles and hotdogs,3-4 days,,THAWED,135
20110,31,VEGETABLES,"Squash, winter",10-12 months,,FROZEN,135
20110,32,BAKERY,"Pies, cream",3-4 days,,REFRIGERATED,110
20110,33,PROCESSED_MEAT,"Corned beef, in pouch with pickling juices",5-7 days,,REFRIGERATED,125
20110,34,COOKIES,"Cookies, packaged",8-12 months,opened,FROZEN,130
20110,35,BAKERY,"Pies, mincemeat",1 week,,REFRIGERATED,105
20110,36,DIARY,Butter,6-9 months,,FROZEN,140
20110,37,VEGETABLES,"Onions, dry",2 months,,REFRIGERATED,115
20110,38,FROZEN_ITEM,Guacamole,3-4 days,,THAWED,125
20110,39,CONDIMENTS,"Olives, black and green",2 weeks,opened,REFRIGERATED,145
20111,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,145
20111,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,135
20111,3,DIARY,Margarine,12 months,,FROZEN,140
20111,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,135
20111,5,SOY,Tofu,1 week,,REFRIGERATED,105
20111,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,145
20111,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,125
20111,8,FRUIT,Apples,1-2 days,,SHELF,120
20111,9,FRUIT,Bananas,Until ripe,,SHELF,130
20111,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,115
20111,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,115
20111,12,VEGETABLES,"Lettuce, iceberg",,Do not freeze,FROZEN,120
20111,13,PASTA,"Pasta, fresh",1-2 days,,REFRIGERATED,140
20111,14,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",6 months,,FROZEN,110
20111,15,BAKERY,"Cakes, made from mix",4 months,,FROZEN,135
20111,16,DIARY,Pudding,2 days,opened,REFRIGERATED,140
20111,17,PROCESSED_MEAT,"Ham, fully cooked, whole",1 week,,REFRIGERATED,120
20111,18,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED,110
20111,19,VEGETABLES,Eggplant,3-4 days,,REFRIGERATED,135
20111,20,FISH,Surimi seafood,3-4 days,,REFRIGERATED,135
20111,21,DELI_ITEM,"Luncheon meats, store-sliced",3-5 days,,REFRIGERATED,110
20111,22,SHELF_ITEM,"Oils, olive or vegetable",4 months,opened,REFRIGERATED,140
20111,23,VEGETABLES,"Onions, Spring or green",1-2 weeks,,REFRIGERATED,120
20111,24,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED,135
20111,25,VEGETABLES,Cabbage,10-12 months,,FROZEN,130
20111,26,SHELLFISH,"Cooked shellfish, all",3 months,,FROZEN,130
20111,27,VEGETABLES,Leeks,10-12 months,,FROZEN,135
20111,28,PROCESSED_POULTRY,Fried chicken,4 months,,FROZEN,140
20111,29,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: diet sodas, bottles or cans",2-3 days,opened,REFRIGERATED,100
20111,30,PROCESSED_MEAT,"Lunch meats, after opening",1-2 months,,FROZEN,120
20111,31,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED,110
20111,32,FROZEN_ITEM,Lobster tails,2 days,,THAWED,120
20111,33,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED,130
20111,34,PROCESSED_POULTRY,Pieces covered with broth or gravy,1-2 days,,REFRIGERATED,125
20112,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,130
20112,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,135
20112,3,DIARY,Margarine,12 months,,FROZEN,120
20112,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,125
